Price,Close,High,Low,Open,Volume,Daily_Return,20_Day_MA,20_Day_Volatility
Ticker,COMI.CA,COMI.CA,COMI.CA,COMI.CA,COMI.CA,,,
Date,,,,,,,,
2024-05-19,73.76067352294922,74.17816873968216,72.62470074981064,72.92568308948333,2355791,0.011449895721249659,73.86048202514648,0.4091958774400862
2024-05-20,74.06165313720703,75.33355384968438,73.76067080861027,73.76067080861027,3298833,0.0040804889635961406,73.60732650756836,0.40991208658639183
2024-05-21,74.18788146972656,75.05199828771998,73.98398207894626,74.06165733186067,2184197,0.001704368281999935,73.35565757751465,0.4099815890130471
2024-05-22,74.26554870605469,74.71217029537004,72.86743120266047,74.18788086129706,3092806,0.0010468992346117645,73.20919036865234,0.4012980346595723
2024-05-23,73.78980255126953,75.00345061954698,73.78980255126953,74.26555051992871,3491049,-0.00640601413541253,72.98345184326172,0.39706568042739276
2024-05-26,73.78980255126953,73.78980255126953,73.78980255126953,73.78980255126953,0,0.0,72.73344039916992,0.39583794154232255
2024-05-27,74.27526092529297,75.24617936876085,74.12962167726882,74.7607201470269,284386,0.00657893580466129,72.68343811035156,0.3649250975047869
2024-05-28,74.4791488647461,75.92581519284292,72.9159696630535,74.27525689159307,3345349,0.002745031615011051,72.80528831481934,0.32851330448781907
2024-05-29,74.32380676269531,75.226761174394,74.09078101240435,74.47914985536973,1745632,-0.0020857126379475455,72.91937141418457,0.328754067899269
2024-05-30,75.92581939697266,75.92581939697266,70.88675770712581,74.32380988956184,17254438,0.02155450190263175,73.0747184753418,0.3348403939838226
2024-06-02,75.4112319946289,75.92581757264695,74.97432166810935,75.92581757264695,2284626,-0.006777502125505763,73.35482826232911,0.2952360747883074
2024-06-03,74.294677734375,75.73164032288732,73.78980339153124,75.41123545140876,3284562,-0.01480620632657792,73.51502990722656,0.2973534564122765
2024-06-04,73.88688659667969,75.73163298420916,73.83834512261166,74.29467053494388,4567061,-0.005488833791745917,73.47279472351075,0.2355136230282115
2024-06-05,73.4596939086914,74.99373943887406,73.33346976864654,73.8868929920557,2587885,-0.005781711852607341,73.59658699035644,0.14762052802789
2024-06-06,72.94509887695312,73.7898005765763,72.36254930127357,73.45969186644847,3150247,-0.007005134439818206,73.68445510864258,0.1507607039257821
2024-06-09,70.8964614868164,73.26550485942141,70.8964614868164,72.94509999525371,2206460,-0.028084647518162198,73.69513511657715,0.18147685431754373
2024-06-10,71.55668640136719,72.32371286147523,70.87704645318026,70.8964615627628,2590744,0.009312522807271018,73.66940574645996,0.17015938456305266
2024-06-11,71.3722152709961,72.71208002656773,71.17802714209606,71.55668473405152,2439613,-0.0025779719499080533,73.59707260131836,0.1655286919997754
2024-06-12,71.84796142578125,73.29462776416787,71.45959258521907,71.37221348504032,1929380,0.006665705316540649,73.57279968261719,0.1661867259984126
2024-06-13,71.84796142578125,73.20724866398912,71.84796142578125,71.84796142578125,5332587,0.0,73.5189136505127,0.16316436056120798
2024-06-23,72.49847412109375,73.10044618725591,72.14894290945372,71.84796058013235,1807202,0.009054017433528516,73.45580368041992,0.16100670527306254
2024-06-24,72.35283660888672,73.44026789411737,72.1683671482148,72.49847585180005,3251041,-0.0020088355509907396,73.3703628540039,0.1599995071729115
2024-06-25,72.5761489868164,73.38201302092952,72.2363290349372,72.35283449985613,4300495,0.003086435700328183,73.2897762298584,0.16039757494975887
2024-06-26,73.74124908447266,73.78979796719571,72.52760109159115,72.5761499743142,4238191,0.016053484704291687,73.2635612487793,0.1714618204155336
2024-06-27,75.14908599853516,75.24617635749253,73.55678040757172,73.74124986733484,5901346,0.019091579428628602,73.33152542114257,0.18292064870423352
2024-07-02,74.88693237304688,76.50837170581347,74.7801307580886,75.7510491431496,3079446,-0.0034884472912071196,73.38638191223144,0.18358550442400776
2024-07-03,75.48890686035156,75.73163646440415,74.8869347755941,74.8869347755941,4037569,0.008038445002740646,73.44706420898437,0.18426648998077585
2024-07-04,77.67347717285156,77.67347717285156,75.00345139503479,75.48891062736512,5062717,0.02893895809805902,73.60678062438964,0.20952025859950615
2024-07-07,78.63468170166016,79.41141940995283,77.18801531267283,77.67347452847581,1996731,0.01237493883104479,73.82232437133788,0.21188562105258332
2024-07-08,77.57638549804688,79.49879987740462,77.18801663723605,78.63468305104848,2808169,-0.01345838986960557,73.9048526763916,0.2074205955720452
2024-07-09,76.4112777709961,77.9647531909688,76.2170970472594,77.57638433597562,3163648,-0.015018845226813404,73.95485496520996,0.21357353729028236
2024-07-10,76.70255279541016,77.67347118522548,76.2170936005025,76.41127431545777,3201469,0.0038119376211325218,74.07524871826172,0.2056721827206941
2024-07-14,76.48895263671875,77.18801509066758,75.96465579625713,76.70255587626087,641337,-0.002784785524168165,74.20535202026367,0.20464425534465408
2024-07-15,76.21709442138672,76.69284236341474,75.63454486272715,76.48895038825988,2278134,-0.0035542154253727087,74.34322204589844,0.20369869594494203
2024-07-16,75.35298156738281,76.41127912326033,75.32385519905884,76.21709839608718,3669454,-0.011337520284182223,74.46361618041992,0.20677432218728808
2024-07-17,75.74134826660156,76.41127694148435,75.2947266808398,75.35297941582448,2832077,0.005153965923318626,74.70586051940919,0.17438481577265413
2024-07-18,75.45977783203125,76.31418334145923,75.44035531618096,75.74134505170532,2709937,-0.0037175260411157485,74.90101509094238,0.17462685353903412
2024-07-21,76.21709442138672,76.94528322159105,75.37239274644266,75.45977925437734,1889533,0.010036029936918212,75.14325904846191,0.1752938516015019
2024-07-22,78.25601959228516,78.64438842403115,76.72196678102411,76.21709248501784,4068732,0.026751546833124973,75.4636619567871,0.19385456013322666
2024-07-23,78.83856964111328,79.36286645620065,77.7705609026106,78.25602009352266,5721726,0.007444156396699153,75.81319236755371,0.19343893917834595
2024-07-24,78.98421478271484,79.90659175889255,78.8385755330531,78.8385755330531,3570213,0.0018473843737216722,76.13747940063476,0.19298999120997673
2024-07-28,79.61531066894531,79.61531066894531,78.6443922461533,78.98421221262656,1372808,0.007990152057175015,76.5006031036377,0.1918719248513507
2024-07-29,79.61531066894531,80.39204837018681,79.22694181832456,79.61531066894531,2727209,0.0,76.85256118774414,0.19256248792458255
2024-07-30,79.81919860839844,80.09105456781576,79.26577543172195,79.61530663883545,4327784,0.002560913695368594,77.15645866394043,0.18791945895629422
2024-07-31,80.8677978515625,81.04256346726872,79.71240253619798,79.81920415732512,4962602,0.013137180796672698,77.4423942565918,0.18270779425521608
2024-08-01,81.07168579101562,81.65423534513579,80.89692018402762,80.86779381744954,6079247,0.0025212500509457225,77.75163192749024,0.18079123993399815
2024-08-04,80.58622741699219,80.58622741699219,78.96479546243089,81.07168661829937,1870053,-0.005988013808851056,78.00649795532226,0.18350889597442108
2024-08-05,79.61531066894531,80.58622909173732,77.84823943576463,80.58622909173732,5095856,-0.012048172239443322,78.10358963012695,0.1643342044499089
2024-08-06,79.82891082763672,80.29494750438775,79.12984840499075,79.61530759765941,2682881,0.0026829030358193062,78.16330108642578,0.15918054112835975
2024-08-07,79.99396514892578,80.29494747787474,79.51821721437302,79.8289108012776,3950872,0.002067600817521331,78.28418006896973,0.1500095281436907
2024-08-08,79.90658569335938,80.87750407404408,79.6153072161462,79.9939647920117,1340279,-0.001092325594858723,78.4589454650879,0.13716954248908492
2024-08-11,80.64447784423828,80.87750358761507,79.61530673730853,79.90658521276984,629991,0.00923443473996688,78.65604171752929,0.13930960007008758
2024-08-12,81.97463989257812,82.33388236327212,80.68331665719856,80.64447903273006,3720441,0.01649414918289871,78.93032608032226,0.14616608550720084
2024-08-13,80.6153564453125,81.94551736751531,80.3046628425194,81.97464373535219,4226598,-0.016581755638656936,79.15023918151856,0.1610710328243735
2024-08-14,81.55714416503906,81.6542345218269,80.58622578212193,80.61535214840634,4618142,0.011682485338453397,79.46044731140137,0.15476658029331966
2024-08-15,82.52806854248047,82.52806854248047,81.55715008903952,81.55715008903952,4159609,0.011904835405671443,79.7997833251953,0.15726410253630946
2024-08-18,82.3338851928711,82.5280659143676,81.59598511764888,82.5280659143676,484281,-0.002352937043588077,80.1434886932373,0.15640833650218852
2024-08-19,81.5765609741211,82.23678578457007,81.5765609741211,82.33388355090163,2250890,-0.009198208210093983,80.41146202087403,0.16203974310489727
2024-08-20,83.87763977050781,83.97473012875747,81.46976629283019,81.57656050164117,3456356,0.028207597487674096,80.69254302978516,0.16487410715388606
2024-08-21,84.46990203857422,84.46990203857422,83.60578524250532,83.8776412132884,2988247,0.007061026868267373,80.9741096496582,0.1647589063552741
2024-08-22,86.20784759521484,86.20784759521484,83.51839941753556,84.46990273059113,5197510,0.02057473152800582,81.33529129028321,0.17532906349234487
2024-08-25,85.26605224609375,86.20784426443421,85.14953937322544,86.20784426443421,973477,-0.010924705527311729,81.61782836914062,0.18294370264959128
2024-08-26,85.43110656738281,85.80006029425917,84.56698979788726,85.26605221984308,3317253,0.001935756575344616,81.9086181640625,0.1825815957985632
2024-08-27,85.58645629882812,87.09137533664043,84.8582675170585,85.43110580310798,4274291,0.0018184211546268259,82.19698104858398,0.182656320602396
2024-08-28,85.92627716064453,86.40202509567713,85.53790832474226,85.58645720704983,1847841,0.003970498096450115,82.44990501403808,0.17914390572694722
2024-08-29,84.54757690429688,86.29522559744802,84.54757690429688,85.92627926842624,8097751,-0.016045152913701677,82.62369956970215,0.1916251174694628
2024-09-01,84.02327728271484,85.38256449279899,83.71258369819726,84.54757409549813,1183455,-0.006201237702832207,82.79555206298828,0.19174697254751483
2024-09-02,83.6349105834961,85.13983707010446,83.53782022476771,84.02327942592918,2600028,-0.0046221322445207935,82.99653205871581,0.18618012068319995
2024-09-03,84.40193939208984,84.40193939208984,82.91643537981737,83.6349129437066,3368562,0.009171155959185162,83.22518348693848,0.18766897292954685
2024-09-04,84.46990203857422,84.9262348784685,83.49898362433774,84.40193804587845,2202135,0.0008052261236397573,83.4489803314209,0.18779269606644167
2024-09-05,84.85826873779297,84.95535909525508,84.17862142051925,84.46989990042505,2427970,0.004597693259326796,83.69656448364258,0.1873172244914951
2024-09-08,82.6348648071289,84.9553591677963,82.52806319157355,84.85826881025127,2262801,-0.026201382183912436,83.79608383178712,0.21241767583932097
2024-09-09,83.0135269165039,83.37276940729417,82.33388696908433,82.63486931615302,3895240,0.004582352863513606,83.8480281829834,0.20520629718647887
2024-09-10,83.0135269165039,83.44073340203613,82.52806769476996,83.0135269165039,2706009,0.0,83.96793670654297,0.1948552538447093
2024-09-11,82.91643524169922,83.40189445575189,82.23678789751364,83.0135256030058,1997603,-0.001169588600931748,84.03590126037598,0.19128891340274104
2024-09-12,83.7902603149414,83.98444103061712,82.34358657533524,82.91643227936171,3228570,0.010538623262022817,84.09901084899903,0.19030499009737833
2024-09-16,82.97468566894531,84.5378648873149,82.86788405222296,83.79026097777792,1905046,-0.009733525626136053,84.13105087280273,0.19371368932036767
2024-09-17,82.52806854248047,83.40189663208132,82.52806854248047,82.97469014216091,3443754,-0.005382570875251846,84.1786262512207,0.1916534647897537
2024-09-18,82.77079772949219,83.20770806828213,82.52806811738223,82.52806811738223,2126266,0.002941171304485124,84.12328414916992,0.16218637535622574
2024-09-19,84.27571868896484,84.27571868896484,82.53777389281063,82.7707922308507,5133397,0.018181786339561024,84.11357498168945,0.173570763043285
2024-09-22,82.97468566894531,84.5378648873149,82.6931184437245,84.27572017832699,3642487,-0.015437815782043174,83.95191688537598,0.16357755718788683
2024-09-23,83.06207275390625,83.98444227834848,83.0135238705063,82.97468624529026,3548758,0.0010531776560094297,83.8417179107666,0.1602648558854724
2024-09-24,82.91643524169922,83.4504359326453,82.58631912423314,82.87759761567264,2352733,-0.001753357547896961,83.71598434448242,0.15982360358217046
2024-09-25,82.87759399414062,82.88730525210285,82.04260358985535,82.52806278269472,3714027,-0.00046843846392297106,83.58054122924804,0.15941001777015015
2024-09-26,82.91643524169922,83.4504359326453,82.58631912423314,82.87759761567264,2352733,0.00046865800135731384,83.43004913330078,0.1582796767447435
2024-09-29,82.52806854248047,83.15916701872108,82.52806854248047,82.91643740536084,1288113,-0.004683832560899104,83.32907371520996,0.14955193105146058
2024-09-30,82.0426025390625,83.49898009892752,82.0426025390625,82.52806172568417,4921101,-0.005882435055027169,83.23003997802735,0.1494137773787759
2024-10-01,83.83880615234375,83.9261926642083,75.07141378880756,82.04260851256669,9083433,0.021893547470364982,83.24023475646973,0.1695315985460161
2024-10-02,83.10090637207031,83.74171610307732,82.45039279000191,83.83880646633054,2067488,-0.008801410875682092,83.17518310546875,0.16888615944246407
2024-10-03,82.52806854248047,83.42131174184136,82.52806854248047,83.10090687440106,1763671,-0.0068932801650207765,83.07809143066406,0.17016843370998663
2024-10-07,82.52806854248047,83.38247411480133,82.18824856528013,82.52806854248047,3896928,0.0,82.96158142089844,0.168901853406023
2024-10-08,81.07168579101562,82.80963060286308,79.88716416671025,82.52806338007578,5165665,-0.01764712027296733,82.88342247009277,0.1542980480184778
2024-10-09,80.10076904296875,81.55714666193182,79.2366522483189,81.0716874556108,2775226,-0.011976027617702112,82.73778457641602,0.15763966492282114
2024-10-10,78.65410614013672,80.5376829063573,78.65410614013672,80.10077256446819,4719444,-0.018060536997541066,82.51981353759766,0.1677131796741309
2024-10-13,77.67347717285156,79.59589899218845,76.71226996694314,78.65410689626442,2708902,-0.012467613140730194,82.25766563415527,0.17115832673287273
2024-10-14,78.4307861328125,78.54729900598349,76.96469729403506,77.6734709759996,2121411,0.00974990418255195,81.98969192504883,0.1703392438302821
2024-10-15,77.62492370605469,78.74148135603167,77.01324777611997,78.43078776197474,5262020,-0.010274822764025138,81.72220382690429,0.17062331695424138
2024-10-16,77.29481506347656,78.64439105816952,77.2365623293953,77.62492376662985,3697700,-0.004252611491486369,81.46054115295411,0.1704850259221089
2024-10-17,76.70255279541016,77.81911042520166,76.70255279541016,77.29481360579905,1659445,-0.0076623802978249556,81.15712890625,0.16955856707332082
2024-10-20,74.28497314453125,76.96470274974418,74.28497314453125,76.70255802592638,1365111,-0.031518894258022345,80.65759162902832,0.17596983636654745
2024-10-21,77.1880111694336,77.1880111694336,73.78979684121953,74.28496728886472,2313918,0.03907974792228974,80.36825790405274,0.2347336383123502
2024-10-22,76.99383544921875,77.67347539592515,76.21709773225156,77.18801617470062,3558344,-0.0025156202015441664,80.06484603881836,0.23415563211986323
2024-10-23,76.37244415283203,77.66375998249057,76.31418401228842,76.99383133015449,1675650,-0.008070662966213171,79.737646484375,0.23453846390057723
2024-10-24,76.60546112060547,77.1880106629731,76.12000193404589,76.37244278516229,2149992,0.0030510607635803044,79.42403984069824,0.23557163341653847
2024-10-27,78.54730224609375,78.83857332975715,76.64430301758455,76.60546539159215,2252558,0.025348599134872307,79.20558319091796,0.257149880529234
2024-10-28,78.53759002685547,79.32403157290067,77.6734732297758,78.5473012851147,10426951,-0.00012364803068409813,79.00605926513671,0.25716433912722136
2024-10-29,77.65406036376953,78.83857464242112,77.38219697729619,78.53759229536833,2723678,-0.011249767949128797,78.78663215637206,0.25884211705634785
2024-10-30,77.42103576660156,78.30457511898872,77.1880174107878,77.6540615299353,3502332,-0.0030008037709343682,78.46574363708496,0.2421166018634201
2024-10-31,77.67347717285156,78.74148600247428,77.4210362979342,77.4210362979342,5291366,0.003260630702629941,78.19437217712402,0.24263959172341643
2024-11-03,78.65410614013672,78.98421485933828,77.99388129421364,77.67347642615097,1301130,0.012625016968184744,78.00067405700683,0.24858320305287862
2024-11-04,77.8676528930664,79.61530898002601,77.77056253435077,78.654101835958,5535976,-0.009998883537867709,77.76765327453613,0.24989436820337577
2024-11-05,78.35311126708984,78.7414801053724,78.06184019401752,77.8676520711165,2900789,0.006234403580779535,77.63172454833985,0.24539452072075976
2024-11-06,78.64439392089844,79.22694350547519,78.36282668339037,78.35311542485013,1500449,0.003717563337283014,77.55890579223633,0.2428961801954427
2024-11-07,78.65410614013672,79.13956536780016,78.49875563167484,78.64439488147787,3772063,0.0001234953790609783,77.55890579223633,0.23418425242809823
2024-11-10,79.72211456298828,79.8580425534564,78.69294337586682,78.65410574894452,1848763,0.013578546311984185,77.66133766174316,0.23389136765523516
2024-11-11,80.06193542480469,80.58623228277575,79.6153138215375,79.7221154448753,4228778,0.00426256708918471,77.74289512634277,0.2320989026573216
2024-11-12,79.66385650634766,80.362911521706,79.57646999972823,80.06192919255784,1724733,-0.004972137087928763,77.84484176635742,0.22939025193761772
2024-11-13,80.10076904296875,80.56681314034557,79.7026889381761,79.66385872028768,2571832,0.005484451240272081,77.98513946533203,0.22881340994926225
2024-11-14,80.21728515625,80.87750999978984,80.10077227532418,80.10077227532418,2624095,0.0014546191587592183,78.16087608337402,0.22604094116429482
2024-11-17,79.34345245361328,80.5279740811495,79.33374119555428,80.21728049093667,690506,-0.010893321818790547,78.41380004882812,0.19475791643398757
2024-11-18,78.66380310058594,79.73181923390679,78.65409925029707,79.34345040429187,1084366,-0.008565916052426514,78.48758964538574,0.14629251170757926
2024-11-19,77.8676528930664,79.1298497789283,77.8676528930664,78.66380568656588,962925,-0.0101209218997651,78.53128051757812,0.15111920575698734
2024-11-20,77.67347717285156,78.14922514642967,77.19772919927345,77.86765790277569,2751266,-0.0024936634533148094,78.5963321685791,0.1481388720529293
2024-11-21,77.48899841308594,78.15893450784525,77.48899841308594,77.67347528729962,2179682,-0.0023750547352874296,78.64050903320313,0.1483391037545836
2024-11-24,77.52783203125,77.91620086911082,77.48899440671197,77.48899440671197,1680272,0.0005011500852940554,78.58953552246093,0.11610918306026896
2024-11-25,76.94528198242188,78.15892996321718,76.94528198242188,77.52783153169973,6946766,-0.007514076346070264,78.50992012023926,0.1186201612006323
2024-11-26,77.67347717285156,77.67347717285156,76.98412595184492,76.94528832435608,1231100,0.009463805598841635,78.51089096069336,0.11765808407453324
2024-11-27,76.3141860961914,77.67347336152197,76.3141860961914,77.67347336152197,2197863,-0.01750006728339515,78.45554847717285,0.13289577403870004
2024-11-28,79.03276062011719,79.03276062011719,76.1005828527586,76.31418608968774,2360058,0.035623449098953985,78.52351264953613,0.18505757549745322
2024-12-01,78.87741088867188,79.01333887576982,78.07155422445402,79.03276139250937,1593370,-0.0019656371639606984,78.5346778869629,0.18000824020675718
2024-12-02,79.1201400756836,79.61531054463991,78.45021140211648,78.87741047036457,4394590,0.003077296583102962,78.59730224609375,0.17612215244577964
2024-12-03,79.95513153076172,80.10077077731535,78.66380823618329,79.12014108520873,7070349,0.010553462800740654,78.67740325927734,0.17852240788595816
2024-12-04,79.90658569335938,80.19785676305315,79.6153072161462,79.95512716788198,1661313,-0.0006071634987389052,78.74051284790039,0.17833230897394084
2024-12-05,79.61531066894531,80.52797635677611,79.61531066894531,79.9065891587908,3518496,-0.003645194221310155,78.78857307434082,0.17903790940653536
2024-12-08,79.80949401855469,80.48914138140114,79.62502454926319,79.61531329060996,712486,0.0024390201831507863,78.79294204711914,0.17263529780549036
2024-12-09,79.61531066894531,80.19786024111659,79.61531066894531,79.80949139049584,2292861,-0.0024330858376853115,78.77061080932617,0.17213466802168936
2024-12-10,78.45021057128906,80.09105764875487,78.45021057128906,79.61530970147352,951351,-0.014634121098904496,78.70992851257324,0.1789508896494735
2024-12-11,79.60559844970703,80.07164254633034,78.64439129685101,78.45021057764441,2058924,0.014727658090452733,78.68516998291015,0.1860594821725758
2024-12-12,80.5765151977539,80.79982968700014,79.51821770713687,79.60559680672054,3788611,0.012196588769573413,78.70313148498535,0.1911974166793176
2024-12-15,81.06197357177734,81.26586554292575,80.19785680511629,80.57651438118037,1254864,0.0060248122276325144,78.78905754089355,0.18746544699101983
2024-12-16,81.265869140625,81.37267075988606,80.87750769696989,81.06197716045014,3952970,0.002515304770702498,78.91916084289551,0.18395161418452272
2024-12-17,79.64443969726562,81.26587173969396,79.64443969726562,81.26587173969396,1252397,-0.019952157781683244,79.00800018310547,0.19528592602633446
2024-12-18,80.68331909179688,81.55714714990695,79.90658880154766,79.6444366803548,2568768,0.01304396638962002,79.15849227905274,0.1991382564398826
2024-12-19,81.54743957519531,81.54743957519531,79.63472901924413,80.68332273634223,8850138,0.010710026472947831,79.36141433715821,0.20075561240757997
2024-12-22,81.10081481933594,81.55714766408815,80.63477812375218,81.5474364057369,1234435,-0.005476870373686493,79.5400634765625,0.20270885349724324
2024-12-23,80.19786071777344,81.24645439842587,80.19786071777344,81.10081515263751,3239666,-0.011133724162623593,79.70269241333008,0.2054297358661692
2024-12-24,79.081298828125,80.7804059875416,78.83856923392263,80.19785644295979,3141753,-0.013922589451329181,79.77308349609375,0.21108364679114008
2024-12-25,79.22694396972656,79.71240319430518,78.84828636715683,79.08130472084899,483564,0.0018417140810762511,79.91872138977051,0.19946797659386664
2024-12-26,78.53759002685547,79.61531006052019,78.50846365959745,79.22694121286737,1506317,-0.008701003829385434,79.89396286010742,0.15795282797962415
2024-12-29,76.75110626220703,79.1201422377443,76.75110626220703,78.53759265056365,1141730,-0.022746862541078272,79.78764762878419,0.17699392434212968
2024-12-30,76.32389831542969,77.67347433947651,76.21709669561133,76.75110479470312,2660471,-0.0055661470900219,79.64783554077148,0.17681389660005917
2024-12-31,76.21709442138672,77.2753919220743,76.12971532097157,76.32389603801825,2586038,-0.001399350614948558,79.46093368530273,0.17078064969176465
2025-01-02,76.80935668945312,77.1783030218208,76.32389748014424,76.21709586149471,839510,0.00777072745376417,79.30607223510742,0.17445518210575306
2025-01-05,76.73168182373047,77.188014667977,76.70255545622872,76.80935707541492,778429,-0.0010112682760343716,79.16189079284668,0.17435963499064416
2025-01-06,76.55691528320312,77.09092337266105,76.27534805489982,76.73168089361485,988286,-0.002277632085907144,78.9992618560791,0.1736463533656097
2025-01-08,76.79964447021484,77.46958054108491,76.1200045486942,76.55691486859753,2704606,0.0031705716735555,78.85847854614258,0.17460665492986815
2025-01-09,75.24617767333984,77.43074412192068,75.24617767333984,76.79964566638228,575703,-0.020227525890142317,78.69827690124512,0.18109298917727074
2025-01-12,74.04224395751953,75.43065765394205,73.81892945203731,75.24618077582717,1885655,-0.01599993186427162,78.42010917663575,0.1761817062579331
2025-01-13,71.55668640136719,75.03257621071148,71.55668640136719,74.04224265656484,5257592,-0.03356945202225892,77.9691177368164,0.19571936245436705
2025-01-14,72.81887817382812,73.72183255948437,70.87704142252605,71.55668132247403,2176304,0.01763904724963372,77.55696296691895,0.20895618733133217
2025-01-15,73.3043441772461,73.8771825165315,72.3334257113223,72.81888494428419,2135244,0.006666760263170923,77.15888671875,0.2115102725389711
2025-01-16,74.0810775756836,74.66362713962667,73.3043398854131,73.3043398854131,2139146,0.010596007742179614,76.8807186126709,0.21077207158440958
2025-01-19,74.18788146972656,74.74130468358211,73.30434213474463,73.30434213474463,2540348,0.0014417162592410548,76.55594673156739,0.20253442543710626
2025-01-20,73.6053237915039,74.76071909335296,73.55678231452657,74.25584476917408,1840382,-0.007852464131360537,76.15884094238281,0.1951013331376008
2025-01-21,74.17816925048828,74.45973648301637,73.69271003734048,73.6053235270636,689211,0.007782663392759792,75.81270866394043,0.20031327838129784
2025-01-22,73.93544006347656,75.24617846490975,73.93544006347656,74.17816967142788,1734049,-0.0032722455874053535,75.49958763122558,0.19873267099434164
2025-01-23,74.26554870605469,74.88693590923428,73.70242164584302,73.93543999515542,1107234,0.004464822854840733,75.25880012512206,0.19724630192034232
2025-01-26,74.87722778320312,75.73163328691261,74.2655444658426,74.2655444658426,1257177,0.008236377267869965,75.0413143157959,0.20063206230043365
2025-01-27,74.27526092529297,75.391818616785,74.12962167726882,74.87723302695021,1084701,-0.008039384946956996,74.82819786071778,0.20038505657253888
2025-01-28,74.12962341308594,74.82868589395521,73.69271306630266,74.27526266452037,2156180,-0.0019607808897974532,74.69712371826172,0.18587650775420134
2025-01-29,73.89659881591797,74.7607155852761,73.78979720105174,74.12961715402638,1495449,-0.003143474719538797,74.57575874328613,0.185401374522418
2025-01-30,73.98397827148438,75.24617514006748,73.92572553855635,73.89659917209234,1999292,0.0011824557146951076,74.46410293579102,0.18565538815224747
2025-02-02,74.12962341308594,74.94519877660677,74.09078578553542,73.98398416165149,565288,0.0019686038113160276,74.33011627197266,0.18296868335914998
2025-02-03,74.45973205566406,74.72187675586815,74.12961595844189,74.12961595844189,1860212,0.00445312720312363,74.21651878356934,0.18426906643695326
2025-02-04,74.33351135253906,75.2461770314559,74.2752586181468,74.45973548708182,1310213,-0.001695153872305677,74.10534858703613,0.18424542259702828
2025-02-05,75.24617767333984,75.24617767333984,74.08107853043795,74.33351198663755,1862235,0.012277992848640062,74.02767524719238,0.18999364089748652
2025-02-06,75.73163604736328,75.73163604736328,74.76071763649965,75.24617684193147,849156,0.006451601782763161,74.05194816589355,0.17727118532974534
2025-02-09,75.18792724609375,75.82872957210118,74.46944225865036,75.7316392084661,298223,-0.007179414438234111,74.10923233032227,0.16903411872438254
2025-02-10,74.80926513671875,76.31418420121747,74.7801313626151,75.18792271735207,915552,-0.005036208913375417,74.27186126708985,0.11313785603554917
2025-02-11,74.96460723876953,75.48890405292691,74.71216638583759,74.8092641498633,1717139,0.0020765088624634664,74.37914772033692,0.09746062464294912
2025-02-12,75.34326934814453,75.43065585952222,74.08107982257211,74.96461174972082,3368646,0.005051211809446565,74.48109397888183,0.09648210355672128
2025-02-13,75.721923828125,75.73163508621587,74.78013179633689,75.34326624529548,1155513,0.005025724039539492,74.56313629150391,0.09132090494800205
2025-02-16,76.226806640625,76.8967353081467,75.24617696987978,75.72192491790642,675618,0.006667590929754885,74.66508255004882,0.09343104876297346
2025-02-17,77.38219451904297,77.67347300582266,76.27534812131157,76.2268066451947,2652116,0.015157238369765347,74.85392608642579,0.09884088564775435
